"ID","Distance","Elevation"
1,26.7780641450553,603.559720624288
2,26.7554475368246,603.560629765679
3,26.732830928594,603.562830627074
4,26.7102143203634,603.562405951422
5,26.6875977121328,603.56093030727
6,26.6649811039021,603.559561318893
7,26.6423644956715,603.558305732901
8,26.6197478874409,603.56002367082
9,26.5971312792103,603.559405264229
10,26.5745146709797,603.556973852708
11,26.551898062749,603.556234120376
12,26.5292814545184,603.557186067203
13,26.5066648462878,603.55982969344
14,26.4840482380572,603.564164998684
15,26.4614316298266,603.569432539201
16,26.4388150215959,603.572539762198
17,26.4161984133653,603.574547838119
18,26.3935818051347,603.575456766973
19,26.3709651969041,603.575266548753
20,26.3483485886735,603.574691853708
21,26.3257319804428,603.574707595546
22,26.3031153722122,603.574507063122
23,26.2804987639816,603.574229262685
24,26.257882155751,603.573979634674
25,26.2352655475203,603.573753707945
26,26.2126489392897,603.573506879213
27,26.1900323310591,603.573347853873
28,26.1674157228285,603.573280670982
29,26.1447991145979,603.573305330596
30,26.1221825063672,603.573496110472
31,26.0995658981366,603.573854767874
32,26.076949289906,603.57421735818
33,26.0543326816754,603.574651052328
34,26.0317160734448,603.575155850323
35,26.0090994652141,603.57573175218
36,25.9864828569835,603.5763702301
37,25.9638662487529,603.57692007224
38,25.9412496405223,603.577636868384
39,25.9186330322917,603.578443859513
40,25.896016424061,603.579310103859
41,25.8733998158304,603.580235601413
42,25.8507832075998,603.580973839018
43,25.8281665993692,603.581521822053
44,25.8055499911385,603.582022402505
45,25.7829333829079,603.582455068382
46,25.7603167746773,603.582657294311
47,25.7377001664467,603.582621832757
48,25.7150835582161,603.582291627583
49,25.6924669499854,603.581819214703
50,25.6698503417548,603.581204594115
51,25.6472337335242,603.580447765823
52,25.6246171252936,603.579548729795
53,25.602000517063,603.578222599463
54,25.5793839088323,603.576919182697
55,25.5567673006017,603.575935733272
56,25.5341506923711,603.575272251127
57,25.5115340841405,603.574928736388
58,25.4889174759099,603.575115758163
59,25.4663008676792,603.576442167375
60,25.4436842594486,603.578279629107
61,25.421067651218,603.577322936678
62,25.3984510429874,603.573018437907
63,25.3758344347567,603.565366132707
64,25.3532178265261,603.553596903804
65,25.3306012182955,603.541827148909
66,25.3079846100649,603.530641038546
67,25.2853680018343,603.520038572336
68,25.2627513936036,603.513343073316
69,25.240134785373,603.511471236766
70,25.2175181771424,603.512510805671
71,25.1949015689118,603.513502971955
72,25.1722849606812,603.51444773567
73,25.1496683524505,603.515345096816
74,25.1270517442199,603.516195055438
75,25.1044351359893,603.520779812457
76,25.0818185277587,603.529983139879
77,25.0592019195281,603.538403209471
78,25.0365853112974,603.545854489042
79,25.0139687030668,603.552336978597
80,24.9913520948362,603.556530549578
81,24.9687354866056,603.558142975798
82,24.9461188783749,603.55878364936
83,24.9235022701443,603.559236795047
84,24.9008856619137,603.560099314074
85,24.8782690536831,603.560286185203
86,24.8556524454525,603.569843330927
87,24.8330358372218,603.577507336554
88,24.8104192289912,603.583278202083
89,24.7878026207606,603.587155927491
90,24.76518601253,603.589140512752
91,24.7425694042994,603.593975042307
92,24.7199527960687,603.599792757722
93,24.6973361878381,603.605891925731
94,24.6747195796075,603.612272546282
95,24.6521029713769,603.618934619964
96,24.6294863631463,603.62540070132
97,24.6068697549156,603.627427063527
98,24.584253146685,603.628065121749
99,24.5616365384544,603.626776582955
100,24.5390199302238,603.62619612004
101,24.5164033219932,603.626323732987
102,24.4937867137625,603.626779726708
103,24.4711701055319,603.627013716046
104,24.4485534973013,603.627075871208
105,24.4259368890707,603.626966191983
106,24.40332028084,603.627647719273
107,24.3807036726094,603.629345035246
108,24.3580870643788,603.63256853741
109,24.3354704561482,603.635110627648
110,24.3128538479176,603.636971305953
111,24.2902372396869,603.638150572383
112,24.2676206314563,603.63864842678
113,24.2450040232257,603.636092765425
114,24.2223874149951,603.632792529283
115,24.1997708067645,603.631296553422
116,24.1771541985338,603.631604837958
117,24.1545375903032,603.63371738271
118,24.1319209820726,603.635557514633
119,24.109304373842,603.63275135257
120,24.0866877656114,603.629254890755
121,24.0640711573807,603.620452424876
122,24.0414545491501,603.607793052077
123,24.0188379409195,603.594354499922
124,23.9962213326889,603.590648004076
125,23.9736047244582,603.592096244943
126,23.9509881162276,603.597185595628
127,23.928371507997,603.605916056262
128,23.9057548997664,603.617975468211
129,23.8831382915358,603.617706219232
130,23.8605216833051,603.609176182826
131,23.8379050750745,603.600936486521
132,23.8152884668439,603.592987131275
133,23.7926718586133,603.585328116764
134,23.7700552503827,603.577959442977
135,23.747438642152,603.583570946241
136,23.7248220339214,603.59523754689
137,23.7022054256908,603.609367652783
138,23.6795888174602,603.620926169355
139,23.6569722092296,603.629913096509
140,23.6343556009989,603.632791886539
141,23.6117389927683,603.631671869113
142,23.5891223845377,603.630774051244
143,23.5665057763071,603.630098432921
144,23.5438891680765,603.628647463703
145,23.5212725598458,603.626757439157
146,23.4986559516152,603.623117116486
147,23.4760393433846,603.620244122916
148,23.453422735154,603.61813845843
149,23.4308061269233,603.61680012303
150,23.4081895186927,603.616229116756
151,23.3855729104621,603.614630857828
152,23.3629563022315,603.610884519759
153,23.3403396940009,603.607078928383
154,23.3177230857702,603.603214083879
155,23.2951064775396,603.599289986174
156,23.272489869309,603.595469309311
157,23.2498732610784,603.592619889323
158,23.2272566528478,603.589912677037
159,23.2046400446171,603.586663493975
160,23.1820234363865,603.583049919102
161,23.1594068281559,603.579208219367
162,23.1367902199253,603.578813452782
163,23.1141736116946,603.580957184128
164,23.091557003464,603.584283017185
165,23.0689403952334,603.588790951805
166,23.0463237870028,603.594929991027
167,23.0237071787722,603.601003858941
168,23.0010905705415,603.602114285443
169,22.9784739623109,603.603032138911
170,22.9558573540803,603.603757419438
171,22.9332407458497,603.604290127032
172,22.9106241376191,603.604630261759
173,22.8880075293884,603.604735505071
174,22.8653909211578,603.601331538133
175,22.8427743129272,603.596617754326
176,22.8201577046966,603.592342444281
177,22.797541096466,603.588505607813
178,22.7749244882353,603.582746537166
179,22.7523078800047,603.572603588586
180,22.7296912717741,603.562217701805
181,22.7070746635435,603.551697654697
182,22.6844580553129,603.542597672339
183,22.6618414470822,603.534759783351
184,22.6392248388516,603.530253289446
185,22.616608230621,603.529080445186
186,22.5939916223904,603.531110236991
187,22.5713750141597,603.536342665148
188,22.5487584059291,603.544777729181
189,22.5261417976985,603.557404648073
190,22.5035251894679,603.5700381629
191,22.4809085812373,603.578835032216
192,22.4582919730066,603.583795256023
193,22.435675364776,603.584918834424
194,22.4130587565454,603.582202978468
195,22.3904421483148,603.576383590159
196,22.3678255400842,603.572599549424
197,22.3452089318535,603.577554401435
198,22.3225923236229,603.580683332364
199,22.2999757153923,603.581954675217
200,22.2773591071617,603.583899829082
201,22.2547424989311,603.587373637518
202,22.2321258907004,603.590699313006
203,22.2095092824698,603.593876855402
204,22.1868926742392,603.59695357273
205,22.1642760660086,603.600092392929
206,22.1416594577779,603.603445156434
207,22.1190428495473,603.606753480051
208,22.0964262413167,603.61001736375
209,22.0738096330861,603.61323680754
210,22.0511930248555,603.616411811421
211,22.0285764166248,603.619550149235
212,22.0059598083942,603.622755206621
213,21.9833432001636,603.625934412972
214,21.960726591933,603.629072142139
215,21.9381099837024,603.632168394003
216,21.9154933754717,603.63521108979
217,21.8928767672411,603.638166194534
218,21.8702601590105,603.641082784701
219,21.8476435507799,603.643912116559
220,21.8250269425493,603.646616760724
221,21.8024103343186,603.649312516858
222,21.779793726088,603.651966010901
223,21.7571771178574,603.654682600592
224,21.7345605096268,603.657485107476
225,21.7119439013962,603.660373531473
226,21.6893272931655,603.663347872626
227,21.6667106849349,603.662584608367
228,21.6440940767043,603.656536220914
229,21.6214774684737,603.653355689093
230,21.598860860243,603.653043012557
231,21.5762442520124,603.655598191432
232,21.5536276437818,603.661021225747
233,21.5310110355512,603.66840989816
234,21.5083944273206,603.673506951084
235,21.4857778190899,603.669040688202
236,21.4631612108593,603.662002835957
237,21.4405446026287,603.652393394347
238,21.4179279943981,603.640697402938
239,21.3953113861675,603.629397027677
240,21.3726947779368,603.61872769907
241,21.3500781697062,603.608689417185
242,21.3274615614756,603.603374666041
243,21.304844953245,603.600687102077
244,21.2822283450143,603.600417610021
245,21.2596117367837,603.601639123727
246,21.2369951285531,603.604267901193
247,21.2143785203225,603.608303942425
248,21.1917619120919,603.61374724768
249,21.1691453038612,603.623330227566
250,21.1465286956306,603.631122052712
251,21.1239120874,603.635693465685
252,21.1012954791694,603.63704446671
253,21.0786788709388,603.635175055681
254,21.0560622627081,603.630084621369
255,21.0334456544775,603.625368987641
256,21.0108290462469,603.624291501101
257,20.9882124380163,603.629931167563
258,20.9655958297857,603.638844644554
259,20.942979221555,603.647079672278
260,20.9203626133244,603.652326381747
261,20.8977460050938,603.655790278908
262,20.8751293968632,603.659106042837
263,20.8525127886326,603.662273674148
264,20.8298961804019,603.665293172222
265,20.8072795721713,603.664192517936
266,20.7846629639407,603.664003850621
267,20.7620463557101,603.663355970973
268,20.7394297474794,603.662248878945
269,20.7168131392488,603.660682574527
270,20.6941965310182,603.6586570576
271,20.6715799227876,603.658649794623
272,20.648963314557,603.661144408359
273,20.6263467063263,603.664127659644
274,20.6037300980957,603.666562818744
275,20.5811134898651,603.668449885578
276,20.5584968816345,603.669359361694
277,20.5358802734039,603.668711579958
278,20.5132636651732,603.667942329138
279,20.4906470569426,603.667051609147
280,20.468030448712,603.666032924334
281,20.4454138404814,603.66480454437
282,20.4227972322508,603.662523703242
283,20.4001806240201,603.659683814212
284,20.3775640157895,603.656476555142
285,20.3549474075589,603.652901926289
286,20.3323307993283,603.648959927521
287,20.3097141910976,603.645654317078
288,20.287097582867,603.644814973391
289,20.2644809746364,603.644040808193
290,20.2418643664058,603.643331821587
291,20.2192477581752,603.64268801348
292,20.1966311499445,603.6421093839
293,20.1740145417139,603.644031070325
294,20.1513979334833,603.647821048933
295,20.1287813252527,603.650562787847
296,20.1061647170221,603.65157313569
297,20.0835481087914,603.651561365628
298,20.0609315005608,603.650080389462
299,20.0383148923302,603.6478481444
300,20.0156982840996,603.645713667255
301,19.993081675869,603.643676957907
302,19.9704650676383,603.642355312519
303,19.9478484594077,603.644013531154
304,19.9252318511771,603.647736827009
305,19.9026152429465,603.653839139309
306,19.8799986347159,603.662320468028
307,19.8573820264852,603.673180813149
308,19.8347654182546,603.686420174721
309,19.812148810024,603.697879902513
310,19.7895322017934,603.699050229946
311,19.7669155935627,603.695550067532
312,19.7442989853321,603.691759564184
313,19.7216823771015,603.687678720289
314,19.6990657688709,603.683672276677
315,19.6764491606403,603.682958516433
316,19.6538325524096,603.682632864723
317,19.631215944179,603.683002775169
318,19.6085993359484,603.694406502749
319,19.5859827277178,603.709258766893
320,19.5633661194872,603.72053020707
321,19.5407495112565,603.72652449459
322,19.5181329030259,603.729944229567
323,19.4955162947953,603.730789412549
324,19.4728996865647,603.72906004348
325,19.450283078334,603.728990043667
326,19.4276664701034,603.736975884279
327,19.4050498618728,603.741415420391
328,19.3824332536422,603.742308651536
329,19.3598166454116,603.739655577966
330,19.3372000371809,603.733456199718
331,19.3145834289503,603.729222565984
332,19.2919668207197,603.72713136504
333,19.2693502124891,603.732011663804
334,19.2467336042585,603.733711482778
335,19.2241169960278,603.73143244865
336,19.2015003877972,603.730811014646
337,19.1788837795666,603.742194350432
338,19.156267171336,603.754158367633
339,19.1336505631054,603.766703066303
340,19.1110339548747,603.779215677654
341,19.0884173466441,603.790264244118
342,19.0658007384135,603.804764363573
343,19.0431841301829,603.833966332337
344,19.0205675219523,603.878313421883
345,18.9979509137216,603.937805634005
346,18.975334305491,604.012442965344
347,18.9527176972604,604.055764142052
348,18.9301010890298,603.982886963881
349,18.9074844807991,603.903642133734
350,18.8848678725685,603.83119364847
351,18.8622512643379,603.765541506784
352,18.8396346561073,603.70668570815
353,18.8170180478767,603.697160231152
354,18.794401439646,603.692009145102
355,18.7717848314154,603.691132583841
356,18.7491682231848,603.699044915595
357,18.7265516149542,603.708367473793
358,18.7039350067236,603.717453618456
359,18.6813183984929,603.725987126948
360,18.6587017902623,603.735489426165
361,18.6360851820317,603.745960515006
362,18.6134685738011,603.757400393886
363,18.5908519655705,603.756601791883
364,18.5682353573398,603.737712316857
365,18.5456187491092,603.724745200848
366,18.5230021408786,603.717700443281
367,18.500385532648,603.716578044314
368,18.4777689244173,603.721378003572
369,18.4551523161867,603.731876819449
370,18.4325357079561,603.739951950022
371,18.4099190997255,603.744217841593
372,18.3873024914949,603.748628903531
373,18.3646858832642,603.753185135858
374,18.3420692750336,603.756239091849
375,18.319452666803,603.751315671887
376,18.2968360585724,603.748335757251
377,18.2742194503418,603.747299347943
378,18.2516028421111,603.749624899886
379,18.2289862338805,603.75497387285
380,18.2063696256499,603.774270523433
381,18.1837530174193,603.793305244164
382,18.1611364091887,603.805688791964
383,18.138519800958,603.811421166577
384,18.1159031927274,603.810502368219
385,18.0932865844968,603.801254881593
386,18.0706699762662,603.801569574847
387,18.0480533680355,603.802377001361
388,18.0254367598049,603.803525134289
389,18.0028201515743,603.805013972775
390,17.9802035433437,603.806843517159
391,17.9575869351131,603.818293563208
392,17.9349703268824,603.835512724677
393,17.9123537186518,603.844222107727
394,17.8897371104212,603.83635084243
395,17.8671205021906,603.826589399656
396,17.84450389396,603.784546784587
397,17.8218872857293,603.658279008733
398,17.7992706774987,603.490886542421
399,17.7766540692681,603.282369385394
400,17.7540374610375,603.032727537137
401,17.7314208528069,602.847668633482
402,17.7088042445762,602.827141852587
403,17.6861876363456,602.820638371772
404,17.663571028115,602.814078600406
405,17.6409544198844,602.807462538489
406,17.6183378116537,602.800790185777
407,17.5957212034231,602.79388825348
408,17.5731045951925,602.786788904222
409,17.5504879869619,602.779793405623
410,17.5278713787313,602.772765317517
411,17.5052547705006,602.765704640384
412,17.48263816227,602.75861004914
413,17.4600215540394,602.751000511283
414,17.4374049458088,602.743370234784
415,17.4147883375782,602.735719219679
416,17.3921717293475,602.728236378956
417,17.3695551211169,602.720803573945
418,17.3469385128863,602.71308767603
419,17.3243219046557,602.705154248947
420,17.3017052964251,602.69722674742
421,17.2790886881944,602.689305171215
422,17.2564720799638,602.68138952033
423,17.2338554717332,602.673478633644
424,17.2112388635026,602.66536360648
425,17.188622255272,602.657263392397
426,17.1660056470413,602.649177991816
427,17.1433890388107,602.641107404515
428,17.1207724305801,602.633051630343
429,17.0981558223495,602.624711603526
430,17.0755392141188,602.616239579778
431,17.0529226058882,602.60795418279
432,17.0303059976576,602.599810136279
433,17.007689389427,602.591719417657
434,16.9850727811964,602.583607149307
435,16.9624561729657,602.575250395959
436,16.9398395647351,602.566941045206
437,16.9172229565045,602.558679097022
438,16.8946063482739,602.550483656059
439,16.8719897400433,602.542605040497
440,16.8493731318126,602.534647266043
441,16.826756523582,602.526703486341
442,16.8041399153514,602.51882192251
443,16.7815233071208,602.511002574378
444,16.7589066988902,602.503245442293
445,16.7362900906595,602.495478402697
446,16.7136734824289,602.487713959485
447,16.6910568741983,602.480118710435
448,16.6684402659677,602.472597528181
449,16.645823657737,602.465150412189
450,16.6232070495064,602.457777362837
451,16.6005904412758,602.450365528023
452,16.5779738330452,602.443016539644
453,16.5553572248146,602.435750505854
454,16.5327406165839,602.428731848668
455,16.5101240083533,602.421790582057
456,16.4875074001227,602.414884871571
457,16.4648907918921,602.408003186943
458,16.4422741836615,602.401195568609
459,16.4196575754308,602.394462016861
460,16.3970409672002,602.387802531652
461,16.3744243589696,602.381242318509
462,16.351807750739,602.374826591772
463,16.3291911425084,602.368501040257
464,16.3065745342777,602.362264368583
465,16.2839579260471,602.356116576726
466,16.2613413178165,602.350057664686
467,16.2387247095859,602.344129689261
468,16.2161081013552,602.338325458276
469,16.1934914931246,602.332655809085
470,16.170874884894,602.32706662856
471,16.1482582766634,602.321545589148
472,16.1256416684328,602.316100128667
473,16.1030250602021,602.310856993043
474,16.0804084519715,602.305684961251
475,16.0577918437409,602.300584033311
476,16.0351752355103,602.295569417505
477,16.0125586272797,602.290659899074
478,15.989942019049,602.285898119811
479,15.9673254108184,602.281246692478
480,15.9447088025878,602.276645630316
481,15.9220921943572,602.272094933444
482,15.8994755861266,602.267594601801
483,15.8768589778959,602.26317214863
484,15.8542423696653,602.258939028358
485,15.8316257614347,602.254748594759
486,15.8090091532041,602.250605563679
487,15.7863925449734,602.246509935201
488,15.7637759367428,602.242461709274
489,15.7411593285122,602.238626111797
490,15.7185427202816,602.234897558121
491,15.695926112051,602.231205157345
492,15.6733095038203,602.227550076208
493,15.6506928955897,602.223927584354
494,15.6280762873591,602.220382122145
495,15.6054596791285,602.216985439229
496,15.5828430708979,602.213597644287
497,15.5602264626672,602.210218737342
498,15.5376098544366,602.206848718379
499,15.514993246206,602.203491474274
500,15.4923766379754,602.200301543278
501,15.4697600297448,602.197170562663
502,15.4471434215141,602.194063283319
503,15.4245268132835,602.190979705259
504,15.4019102050529,602.187919828452
505,15.3792935968223,602.184943122329
506,15.3566769885917,602.182084851263
507,15.334060380361,602.179299820376
508,15.3114437721304,602.176523677445
509,15.2888271638998,602.173756422522
510,15.2662105556692,602.170998055581
511,15.2435939474385,602.16838353687
512,15.2209773392079,602.165781066714
513,15.1983607309773,602.163175633909
514,15.1757441227467,602.160625477485
515,15.1531275145161,602.158158376093
516,15.1305109062854,602.155796217834
517,15.1078942980548,602.153555705974
518,15.0852776898242,602.151338895416
519,15.0626610815936,602.149145786126
520,15.040044473363,602.146976378112
521,15.0174278651323,602.144830901716
522,14.9948112569017,602.142863361047
523,14.9721946486711,602.140942612366
524,14.9495780404405,602.139060378246
525,14.9269614322099,602.137216658724
526,14.9043448239792,602.135411453799
527,14.8817282157486,602.133752266928
528,14.859111607518,602.132225232378
529,14.8364949992874,602.130765363525
530,14.8138783910567,602.129386165128
531,14.7912617828261,602.128048443979
532,14.7686451745955,602.126774090323
533,14.7460285663649,602.125734093133
534,14.7234119581343,602.124741498519
535,14.7007953499036,602.123796306491
536,14.678178741673,602.122898516984
537,14.6555621334424,602.122011653064
538,14.6329455252118,602.121318306847
539,14.6103289169812,602.120746388936
540,14.5877123087505,602.120207060295
541,14.5650957005199,602.119700320939
542,14.5424790922893,602.119226170827
543,14.5198624840587,602.118850312397
544,14.4972458758281,602.11873664182
545,14.4746292675974,602.118584931287
546,14.4520126593668,602.118439146082
547,14.4293960511362,602.118299286221
548,14.4067794429056,602.118165351655
549,14.3841628346749,602.118260742492
550,14.3615462264443,602.118414317871
551,14.3389296182137,602.118550117261
552,14.3163130099831,602.118617725503
553,14.2936964017525,602.118637331134
554,14.2710797935218,602.118693855242
555,14.2484631852912,602.118848318923
556,14.2258465770606,602.118952417391
557,14.20322996883,602.11900615061
558,14.1806133605994,602.1190095186
559,14.1579967523687,602.118971702743
560,14.1353801441381,602.119145228923
561,14.1127635359075,602.119318578563
